transaction_id,date,account,amount,currency,type
1412,22/05/2026,IT5678,-307.22,EUR,transfer
1413,18/01/2026,IT7890,-127.91,EUR,withdrawal
1414,28/05/2026,IT8901,-530.33,EUR,transfer
1415,06/02/2026,IT2345,117.18,EUR,transfer
1416,11/03/2026,IT6789,907.05,EUR,transfer
1417,30/03/2026,IT4567,-224.69,EUR,transfer
1418,05/02/2026,IT7890,903.98,EUR,deposit
1419,23/04/2026,IT6789,1706.0,EUR,deposit
1420,11/04/2026,IT1234,-855.9,EUR,withdrawal
1421,10/05/2026,IT1234,845.29,EUR,transfer
1422,18/03/2026,IT2345,4351.83,EUR,deposit
1423,11/02/2026,IT1234,-823.87,EUR,transfer
1424,23/05/2026,IT3456,1859.23,EUR,deposit
1425,,IT5678,4634.46,EUR,deposit
1426,07/04/2026,IT2345,1200.82,EUR,transfer
1427,07/05/2026,IT4567,-1193.46,EUR,transfer
1428,11/05/2026,IT3456,3437.82,EUR,deposit
1429,30/03/2026,IT4567,1174.24,EUR,deposit
1430,19/03/2026,IT2345,386.72,EUR,transfer
1431,21/03/2026,IT8901,1107.77,EUR,transfer
1432,29/04/2026,IT2345,-1532.38,EUR,withdrawal
1433,05/02/2026,IT8901,470.85,EUR,deposit
1434,27/03/2026,IT8901,-794.23,EUR,withdrawal
1435,18/05/2026,IT3456,-468.35,EUR,transfer
1436,29/04/2026,IT3456,-940.43,EUR,withdrawal
1437,15/01/2026,IT2345,-575.58,EUR,withdrawal
1438,05/05/2026,IT3456,-80.66,EUR,transfer
1439,01/03/2026,IT7890,-389.5,EUR,withdrawal
1440,31/01/2026,IT7890,-726.15,EUR,transfer
1441,04/02/2026,IT6789,-1187.26,EUR,transfer
1442,11/05/2026,IT1234,-1176.49,EUR,transfer
1443,18/04/2026,IT2345,3133.15,EUR,deposit
1444,28/03/2026,IT2345,-1674.45,EUR,withdrawal
1445,04/02/2026,IT5678,-96.38,EUR,withdrawal
1446,13/01/2026,IT7890,-149.57,EUR,transfer
1447,21/05/2026,IT7890,1055.12,EUR,deposit
1448,22/01/2026,IT1234,-1422.66,EUR,transfer
1449,17/03/2026,IT1234,-500.2,EUR,transfer
1450,17/03/2026,IT5678,2028.28,EUR,deposit
1451,22/01/2026,IT1234,-1921.6,EUR,withdrawal
1452,14/01/2026,IT7890,1694.21,EUR,deposit
1453,18/04/2026,IT6789,23%02))12,EUR,withdrawal
1454,01/04/2026,IT2345,992.51,EUR,transfer
1455,05/05/2026,IT5678,-712.65,EUR,withdrawal
1456,08/02/2026,IT2345,4442.82,EUR,deposit
1457,,IT7890,1971.48,EUR,deposit
1458,23/05/2026,IT1234,-823.76,EUR,transfer
1459,23/03/2026,IT5678,-898.95,EUR,transfer
1460,28/01/2026,IT2345,4367.33,EUR,deposit
1461,08/01/2026,IT8901,1064.64,EUR,transfer
1462,02/01/2026,IT7890,-1855.97,EUR,withdrawal
1463,10/01/2026,IT7890,-1843.41,EUR,withdrawal
1464,02/05/2026,IT3456,-1930.78,EUR,withdrawal
1465,09/02/2026,IT6789,-1836.69,EUR,withdrawal
1466,09/05/2026,IT8901,195.68,EUR,transfer
1467,06/04/2026,IT5678,234.89,EUR,transfer
1468,14/05/2026,IT8901,4028.17,EUR,deposit
1469,19/01/2026,IT7890,4421.36,EUR,deposit
1470,09/02/2026,IT3456,164.43,EUR,deposit
1471,21/05/2026,IT5678,-736.85,EUR,transfer
1472,27/04/2026,IT5678,1956.03,EUR,deposit
1473,16/03/2026,IT8901,-1646.85,EUR,withdrawal
1474,12/02/2026,IT2345,-619.44,EUR,withdrawal
1475,26/02/2026,IT7890,-926.17,EUR,withdrawal
1476,04/04/2026,IT2345,-895.65,EUR,withdrawal
1477,15/01/2026,IT6789,2122.38,EUR,deposit
1478,09/02/2026,IT2345,-828.61,EUR,withdrawal
1479,05/01/2026,IT1234,782.7,EUR,transfer
1480,01/01/1750,IT7890,-1197.45,EUR,withdrawal
1481,28/02/2026,IT1234,-500.98,EUR,withdrawal
1482,16/03/2026,IT3456,376.15,EUR,transfer
1483,27/02/2026,IT2345,-1502.43,EUR,withdrawal
1484,26/05/2026,IT7890,2324.56,EUR,deposit
1485,14/05/2026,IT7890,3882.55,EUR,deposit
1486,07/03/2026,IT6789,-762.59,EUR,withdrawal
1487,20/05/2026,IT3456,-346.8,EUR,withdrawal
1488,02/03/2026,IT1234,4727.62,EUR,deposit
1489,07/01/2026,IT5678,1938.46,EUR,deposit
1490,17/01/2026,IT8901,4340.62,EUR,deposit
1491,02/02/2026,IT2345,621.85,EUR,transfer
1492,05/04/2026,IT4567,928.08,EUR,transfer
1493,15/01/2026,IT2345,-1475.08,EUR,transfer
1494,15/03/2026,IT5678,-1938.7,EUR,withdrawal
1495,08/03/2026,IT8901,3748.32,EUR,deposit
1496,28/03/2026,IT8901,-49.44,EUR,transfer
1497,20/02/2026,IT7890,229.73,EUR,transfer
1498,03/01/2026,IT6789,-883.57,EUR,withdrawal
1499,29/04/2026,IT4567,-1479.67,EUR,withdrawal
1500,02/02/2026,IT5678,-1649.43,EUR,withdrawal
1501,19/04/2026,IT6789,-793.69,EUR,withdrawal
1502,11/01/2026,IT2345,405.04,EUR,deposit
1503,28/05/2026,IT4567,-706.99,EUR,transfer
1504,01/03/2026,IT1234,257.57,EUR,transfer
1505,17/01/2026,IT1234,2304.49,EUR,deposit
1506,24/04/2026,IT7890,-893.01,EUR,withdrawal
1507,28/01/2026,IT7890,-325.54,EUR,withdrawal
1508,30/03/2026,IT8901,232.12,EUR,deposit
1509,,IT5678,-1879.6,EUR,withdrawal
1510,06/03/2026,IT6789,-1937.41,EUR,withdrawal
1511,22/03/2026,IT7890,-1396.53,EUR,transfer
1512,30/04/2026,IT6789,-1013.25,EUR,transfer
1513,05/05/2026,IT5678,201.41,EUR,transfer
1514,25/01/2026,IT3456,4519.85,EUR,deposit
1515,14/04/2026,IT4567,23%02))12,EUR,transfer
1516,24/03/2026,IT6789,212.41,EUR,deposit
1517,01/01/2026,IT3456,-323.01,EUR,transfer
1518,31/03/2026,IT5678,-171.95,EUR,withdrawal
1519,26/04/2026,IT5678,-932.94,EUR,transfer
1520,20/04/2026,IT7890,2691.12,EUR,deposit
1521,01/01/1750,IT1234,-1071.39,EUR,transfer
1522,22/05/2026,IT1234,1264.34,EUR,transfer
1523,14/02/2026,IT4567,1237.3,EUR,transfer
1524,23/02/2026,IT4567,1243.69,EUR,transfer
1525,02/02/2026,IT7890,-1397.04,EUR,withdrawal
1526,04/05/2026,IT4567,446.2,EUR,transfer
1527,03/04/2026,IT8901,4321.31,EUR,deposit
1528,03/02/2026,IT6789,-1768.03,EUR,withdrawal
1529,03/04/2026,IT7890,1444.46,EUR,transfer
1530,09/03/2026,IT2345,-1437.26,EUR,withdrawal
1531,16/04/2026,IT1234,-337.79,EUR,transfer
1532,18/04/2026,IT4567,-639.42,EUR,withdrawal
1533,21/04/2026,IT7890,-135.31,EUR,withdrawal
1534,18/04/2026,IT4567,3545.5,EUR,deposit
1535,13/04/2026,IT3456,-980.83,EUR,withdrawal
1536,15/05/2026,IT7890,3340.27,EUR,deposit
1537,29/04/2026,IT3456,-105.72,EUR,withdrawal
1538,01/01/2026,IT4567,1747.92,EUR,deposit
1539,07/05/2026,IT8901,-1534.58,EUR,withdrawal
1540,31/05/2026,IT8901,-831.68,EUR,withdrawal
1541,25/03/2026,IT1234,-1074.17,EUR,transfer
1542,03/03/2026,IT2345,-1317.07,EUR,withdrawal
1543,12/05/2026,IT4567,-900.49,EUR,withdrawal
1544,27/03/2026,IT4567,23%02))12,EUR,deposit
1545,30/05/2026,IT1234,1322.78,EUR,transfer
1546,07/05/2026,IT1234,1697.39,EUR,deposit
1547,20/03/2026,IT4567,-1100.36,EUR,withdrawal
1548,02/05/2026,IT8901,2368.75,EUR,deposit
1549,02/03/2026,IT4567,2942.27,EUR,deposit
1550,27/02/2026,IT8901,23%02))12,EUR,transfer
1551,09/03/2026,IT2345,440.07,EUR,transfer
1552,07/02/2026,IT1234,-1919.77,EUR,withdrawal
1553,01/01/1750,IT6789,-371.75,EUR,transfer
1554,08/02/2026,IT8901,616.38,EUR,transfer
1555,07/04/2026,IT6789,-1068.32,EUR,withdrawal
1556,20/05/2026,IT5678,3816.37,EUR,deposit
1557,29/04/2026,IT1234,-1344.75,EUR,withdrawal
1558,01/03/2026,IT5678,-373.24,EUR,transfer
1559,13/01/2026,IT1234,4271.35,EUR,deposit
1560,16/02/2026,IT6789,-1222.86,EUR,transfer
1561,08/03/2026,IT3456,989.55,EUR,transfer
1562,09/05/2026,IT3456,-1051.9,EUR,transfer
1563,14/02/2026,IT4567,-1597.16,EUR,withdrawal
1564,06/05/2026,IT6789,2826.46,EUR,deposit
1565,06/05/2026,IT8901,-698.49,EUR,transfer
1566,01/05/2026,IT2345,-1000.92,EUR,transfer
1567,09/05/2026,IT1234,-1459.05,EUR,withdrawal
1568,07/02/2026,IT3456,-1594.95,EUR,withdrawal
1569,03/02/2026,IT3456,4582.28,EUR,deposit
1570,15/01/2026,IT6789,1357.28,EUR,transfer
1571,30/03/2026,IT2345,826.2,EUR,deposit
1572,04/01/2026,IT7890,1944.47,EUR,deposit
1573,13/01/2026,IT1234,23%02))12,EUR,transfer
1574,04/05/2026,IT5678,-1090.88,EUR,withdrawal
1575,30/04/2026,IT6789,822.97,EUR,transfer
1576,21/01/2026,IT8901,-97.02,EUR,withdrawal
1577,05/03/2026,IT6789,3861.6,EUR,deposit
1578,15/03/2026,IT7890,-1380.2,EUR,withdrawal
1579,10/01/2026,IT7890,-326.05,EUR,transfer
1580,09/03/2026,IT2345,1509.91,EUR,deposit
1581,05/01/2026,IT4567,3233.83,EUR,deposit
1582,13/03/2026,IT5678,-290.97,EUR,transfer
1583,01/05/2026,IT5678,-1464.39,EUR,withdrawal
1584,17/05/2026,IT7890,437.15,EUR,transfer
1585,30/01/2026,IT3456,-1053.62,EUR,withdrawal
1586,25/02/2026,IT2345,12.53,EUR,transfer
1587,12/01/2026,IT5678,4416.9,EUR,deposit
1588,05/02/2026,IT6789,-172.33,EUR,withdrawal
1589,23/04/2026,IT5678,3774.55,EUR,deposit
1590,22/04/2026,IT4567,-930.71,EUR,transfer
1591,05/01/2026,IT6789,-395.97,EUR,transfer
1592,03/02/2026,IT5678,1272.93,EUR,transfer
1593,26/03/2026,IT5678,580.63,EUR,transfer
1594,24/05/2026,IT3456,1323.3,EUR,deposit
1595,01/05/2026,IT3456,-1068.98,EUR,withdrawal
1596,12/02/2026,IT4567,521.74,EUR,transfer
1597,25/03/2026,IT4567,-1353.86,EUR,withdrawal
1598,27/04/2026,IT3456,3459.1,EUR,deposit
1599,08/02/2026,IT6789,-1441.56,EUR,withdrawal
1600,24/05/2026,IT7890,-1175.78,EUR,withdrawal
1601,03/04/2026,IT8901,-1538.76,EUR,withdrawal
1602,29/05/2026,IT5678,-1882.63,EUR,withdrawal
1603,01/01/1750,IT3456,4744.62,EUR,deposit
1604,10/02/2026,IT6789,81.44,EUR,transfer
1605,10/03/2026,IT1234,928.47,EUR,transfer
1606,13/04/2026,IT2345,-227.38,EUR,withdrawal
1607,15/02/2026,IT2345,3917.39,EUR,deposit
1608,24/04/2026,IT5678,104.42,EUR,deposit
1609,26/04/2026,IT2345,-1175.49,EUR,transfer
1610,25/01/2026,IT8901,461.29,EUR,transfer
1611,18/04/2026,IT5678,3047.2,EUR,deposit
1612,26/03/2026,IT8901,1530.52,EUR,deposit
1613,18/03/2026,IT3456,2166.29,EUR,deposit
1614,13/04/2026,IT1234,4567.49,EUR,deposit
1615,22/04/2026,IT6789,4644.65,EUR,deposit
1616,15/04/2026,IT5678,-1709.12,EUR,withdrawal
1617,15/04/2026,IT4567,-244.22,EUR,transfer
1618,22/01/2026,IT1234,-680.17,EUR,withdrawal
1619,03/04/2026,IT7890,2329.82,EUR,deposit
1620,13/05/2026,IT8901,-983.01,EUR,withdrawal
1621,01/04/2026,IT5678,1286.21,EUR,deposit
1622,19/04/2026,IT3456,4979.21,EUR,deposit
1623,24/02/2026,IT4567,-1602.43,EUR,withdrawal
1624,26/05/2026,IT7890,2958.67,EUR,deposit
1625,15/03/2026,IT4567,-1707.26,EUR,withdrawal
1626,16/04/2026,IT3456,266.92,EUR,transfer
1627,17/03/2026,IT3456,458.91,EUR,transfer
1628,21/04/2026,IT4567,617.23,EUR,deposit
1629,06/02/2026,IT7890,23%02))12,EUR,transfer
1630,07/04/2026,IT4567,-168.52,EUR,withdrawal
1631,21/01/2026,IT1234,1235.53,EUR,deposit
1632,14/01/2026,IT4567,288.3,EUR,deposit
1633,26/03/2026,IT8901,-876.38,EUR,withdrawal
1634,05/04/2026,IT5678,-1612.06,EUR,withdrawal
1635,16/04/2026,IT1234,1216.8,EUR,deposit
1636,04/03/2026,IT1234,-495.01,EUR,withdrawal
1637,,IT5678,-263.38,EUR,transfer
1638,03/04/2026,IT5678,169.49,EUR,deposit
1639,09/03/2026,IT2345,1826.14,EUR,deposit
1640,13/02/2026,IT3456,475.8,EUR,transfer
1641,20/01/2026,IT6789,-716.03,EUR,withdrawal
1642,03/04/2026,IT2345,1393.35,EUR,transfer
1643,25/04/2026,IT3456,-1074.3,EUR,transfer
1644,08/03/2026,IT3456,3185.56,EUR,deposit
1645,09/02/2026,IT5678,4342.21,EUR,deposit
1646,02/03/2026,IT5678,4152.22,EUR,deposit
1647,24/03/2026,IT1234,-1321.46,EUR,withdrawal
1648,09/04/2026,IT1234,2375.58,EUR,deposit
1649,30/05/2026,IT6789,-1099.49,EUR,transfer
1650,08/01/2026,IT7890,-937.38,EUR,transfer
1651,22/02/2026,IT6789,-1494.21,EUR,withdrawal
1652,23/01/2026,IT8901,3293.76,EUR,deposit
1653,13/03/2026,IT2345,-375.87,EUR,withdrawal
1654,11/04/2026,IT1234,23%02))12,EUR,transfer
1655,05/02/2026,IT8901,-102.28,EUR,transfer
1656,17/03/2026,IT6789,1489.18,EUR,deposit
1657,02/02/2026,IT3456,-1023.78,EUR,transfer
1658,18/04/2026,IT6789,23%02))12,EUR,withdrawal
1659,13/02/2026,IT7890,-600.72,EUR,withdrawal
1660,06/04/2026,IT5678,-446.24,EUR,withdrawal
1661,04/05/2026,IT4567,-530.61,EUR,withdrawal
1662,13/05/2026,IT8901,23%02))12,EUR,transfer
1663,08/01/2026,IT5678,1268.85,EUR,transfer
1664,15/05/2026,IT8901,612.1,EUR,deposit
1665,28/01/2026,IT2345,23%02))12,EUR,deposit
1666,17/05/2026,IT7890,-1391.46,EUR,transfer
1667,06/01/2026,IT3456,2090.36,EUR,deposit
1668,21/05/2026,IT7890,-1598.43,EUR,withdrawal
1669,26/02/2026,IT8901,515.47,EUR,deposit
1670,28/02/2026,IT1234,1662.82,EUR,deposit
1671,23/01/2026,IT3456,-486.67,EUR,withdrawal
1672,03/05/2026,IT3456,-1468.78,EUR,withdrawal
1673,27/04/2026,IT6789,77.11,EUR,transfer
1674,23/04/2026,IT4567,3816.59,EUR,deposit
1675,05/05/2026,IT1234,2419.91,EUR,deposit
1676,17/05/2026,IT1234,-1726.19,EUR,withdrawal
1677,30/05/2026,IT5678,-1702.45,EUR,withdrawal
1678,31/05/2026,IT4567,-296.33,EUR,withdrawal
1679,31/05/2026,IT6789,-84.03,EUR,transfer
1680,16/03/2026,IT5678,3110.16,EUR,deposit
1681,14/01/2026,IT3456,-1937.39,EUR,withdrawal
1682,13/03/2026,IT5678,77.23,EUR,transfer
1683,07/02/2026,IT5678,-512.29,EUR,withdrawal
1684,04/04/2026,IT4567,1465.24,EUR,deposit
1685,09/02/2026,IT4567,4259.54,EUR,deposit
1686,22/03/2026,IT8901,-1077.93,EUR,withdrawal
1687,20/05/2026,IT6789,4224.88,EUR,deposit
1688,05/03/2026,IT4567,-1395.0,EUR,withdrawal
1689,08/02/2026,IT5678,3693.4,EUR,deposit
1690,07/02/2026,IT2345,2237.07,EUR,deposit
1691,06/01/2026,IT1234,1152.49,EUR,transfer
1692,04/04/2026,IT7890,3369.6,EUR,deposit
1693,23/02/2026,IT7890,4278.61,EUR,deposit
1694,15/01/2026,IT8901,-1405.7,EUR,withdrawal
1695,02/01/2026,IT7890,-261.27,EUR,transfer
1696,28/05/2026,IT7890,773.07,EUR,transfer
1697,26/01/2026,IT4567,-861.27,EUR,withdrawal
1698,07/01/2026,IT4567,4807.98,EUR,deposit
1699,10/03/2026,IT5678,456.56,EUR,transfer
1700,14/04/2026,IT7890,-734.48,EUR,withdrawal
1701,11/05/2026,IT8901,2197.5,EUR,deposit
1702,02/01/2026,IT2345,167.37,EUR,deposit
1703,05/01/2026,IT3456,-778.72,EUR,withdrawal
1704,30/05/2026,IT3456,-931.16,EUR,withdrawal
1705,21/05/2026,IT8901,-838.34,EUR,withdrawal
1706,01/01/1750,IT1234,1350.63,EUR,transfer
1707,07/02/2026,IT3456,-824.0,EUR,transfer
1708,09/05/2026,IT3456,1478.76,EUR,transfer
1709,03/02/2026,IT3456,1247.14,EUR,transfer
1710,26/03/2026,IT2345,4322.79,EUR,deposit
1711,28/05/2026,IT3456,3795.47,EUR,deposit
1712,28/02/2026,IT5678,-1806.17,EUR,withdrawal
1713,22/01/2026,IT6789,2011.34,EUR,deposit
1714,23/01/2026,IT1234,3421.62,EUR,deposit
1715,28/05/2026,IT3456,-1210.46,EUR,withdrawal
1716,11/05/2026,IT2345,-108.29,EUR,withdrawal
1717,18/05/2026,IT1234,235.31,EUR,deposit
1718,01/01/2026,IT2345,3270.09,EUR,deposit
1719,03/04/2026,IT7890,23%02))12,EUR,deposit
1720,27/03/2026,IT3456,-256.93,EUR,withdrawal
1721,02/03/2026,IT4567,-660.83,EUR,withdrawal
1722,18/05/2026,IT8901,1007.7,EUR,deposit
1723,27/02/2026,IT5678,2934.43,EUR,deposit
1724,10/02/2026,IT8901,-1476.28,EUR,withdrawal
1725,03/02/2026,IT7890,-730.56,EUR,withdrawal
1726,09/02/2026,IT5678,3884.34,EUR,deposit
1727,09/01/2026,IT7890,-1422.53,EUR,withdrawal
1728,07/02/2026,IT8901,-1779.87,EUR,withdrawal
1729,31/01/2026,IT4567,2908.49,EUR,deposit
1730,22/01/2026,IT8901,-192.43,EUR,withdrawal
1731,26/05/2026,IT5678,-106.96,EUR,transfer
1732,27/04/2026,IT6789,3828.47,EUR,deposit
1733,16/03/2026,IT1234,-1465.3,EUR,withdrawal
1734,15/01/2026,IT2345,-868.15,EUR,transfer
1735,04/01/2026,IT5678,833.33,EUR,deposit
1736,14/03/2026,IT3456,841.86,EUR,transfer
1737,10/03/2026,IT6789,708.72,EUR,deposit
1738,15/04/2026,IT8901,3512.93,EUR,deposit
1739,19/01/2026,IT2345,1757.72,EUR,deposit
1740,07/01/2026,IT8901,983.63,EUR,transfer
1741,12/03/2026,IT2345,3690.99,EUR,deposit
1742,01/01/1750,IT8901,2149.64,EUR,deposit
1743,31/01/2026,IT3456,-225.37,EUR,withdrawal
1744,03/04/2026,IT3456,-551.54,EUR,withdrawal
1745,03/01/2026,IT8901,162.95,EUR,transfer
1746,14/04/2026,IT5678,725.76,EUR,deposit
1747,16/04/2026,IT5678,-1428.85,EUR,transfer
1748,02/03/2026,IT3456,432.53,EUR,deposit
1749,05/02/2026,IT4567,2620.75,EUR,deposit
1750,01/01/1750,IT5678,4268.97,EUR,deposit
1751,16/02/2026,IT5678,98.85,EUR,deposit
1752,13/04/2026,IT3456,-910.78,EUR,transfer
1753,18/01/2026,IT7890,328.17,EUR,deposit
1754,17/03/2026,IT7890,4365.07,EUR,deposit
1755,29/01/2026,IT6789,4097.14,EUR,deposit
1756,25/03/2026,IT2345,-1247.68,EUR,transfer
1757,01/01/1750,IT3456,3534.77,EUR,deposit
1758,11/05/2026,IT7890,3438.31,EUR,deposit
1759,14/05/2026,IT7890,-145.95,EUR,withdrawal
1760,19/01/2026,IT2345,2816.04,EUR,deposit
1761,13/02/2026,IT7890,4398.26,EUR,deposit
1762,02/05/2026,IT2345,2895.08,EUR,deposit
1763,22/05/2026,IT7890,-1418.58,EUR,withdrawal
1764,19/03/2026,IT1234,-132.68,EUR,withdrawal
1765,14/03/2026,IT2345,4551.59,EUR,deposit
1766,10/01/2026,IT8901,2026.85,EUR,deposit
1767,23/05/2026,IT6789,23%02))12,EUR,withdrawal
1768,23/01/2026,IT4567,870.01,EUR,transfer
1769,14/01/2026,IT2345,-1427.21,EUR,transfer
1770,08/02/2026,IT8901,715.39,EUR,deposit
1771,12/01/2026,IT8901,4336.91,EUR,deposit
1772,17/04/2026,IT4567,1460.54,EUR,transfer
1773,14/01/2026,IT3456,2478.11,EUR,deposit
1774,,IT4567,1163.34,EUR,deposit
1775,08/05/2026,IT3456,-1456.06,EUR,withdrawal
1776,19/05/2026,IT2345,-1699.87,EUR,withdrawal
1777,07/02/2026,IT1234,1613.42,EUR,deposit
1778,10/03/2026,IT8901,1218.09,EUR,transfer
1779,18/04/2026,IT8901,3841.84,EUR,deposit
1780,08/02/2026,IT7890,-1249.25,EUR,transfer
1781,13/05/2026,IT4567,-454.96,EUR,withdrawal
1782,09/02/2026,IT3456,-233.5,EUR,withdrawal
1783,09/02/2026,IT3456,1160.59,EUR,deposit
1784,19/04/2026,IT4567,1377.27,EUR,transfer
1785,27/04/2026,IT7890,-1383.88,EUR,withdrawal
1786,21/03/2026,IT5678,2017.46,EUR,deposit
1787,14/04/2026,IT8901,-557.33,EUR,withdrawal
1788,05/02/2026,IT1234,180.17,EUR,transfer
1789,17/05/2026,IT4567,1441.62,EUR,transfer
1790,23/04/2026,IT1234,-885.69,EUR,withdrawal
1791,14/05/2026,IT4567,4866.88,EUR,deposit
1792,09/04/2026,IT5678,1160.9,EUR,transfer
1793,11/04/2026,IT1234,-1418.22,EUR,withdrawal
1794,28/04/2026,IT6789,552.2,EUR,deposit
1795,12/01/2026,IT6789,345.79,EUR,transfer
1796,04/05/2026,IT1234,4165.17,EUR,deposit
1797,03/05/2026,IT5678,209.09,EUR,transfer
1798,26/03/2026,IT6789,-334.5,EUR,transfer
1799,20/05/2026,IT3456,-1774.59,EUR,withdrawal
1800,29/01/2026,IT1234,3941.41,EUR,deposit
1801,24/04/2026,IT2345,-1362.52,EUR,withdrawal
1802,30/05/2026,IT4567,-1350.94,EUR,withdrawal
1803,30/04/2026,IT1234,515.07,EUR,transfer
1804,14/05/2026,IT1234,440.76,EUR,deposit
1805,02/03/2026,IT5678,-418.17,EUR,withdrawal
1806,14/04/2026,IT3456,-1459.02,EUR,withdrawal
1807,12/03/2026,IT1234,-1168.32,EUR,transfer
1808,09/02/2026,IT3456,-1742.44,EUR,withdrawal
1809,07/04/2026,IT2345,-1451.98,EUR,withdrawal
1810,23/02/2026,IT5678,4064.27,EUR,deposit
1811,06/01/2026,IT2345,574.11,EUR,transfer
1812,06/05/2026,IT4567,924.99,EUR,transfer
1813,05/02/2026,IT1234,1146.7,EUR,transfer
1814,15/01/2026,IT8901,-1290.56,EUR,transfer
1815,19/02/2026,IT2345,841.61,EUR,transfer
1816,24/03/2026,IT8901,477.62,EUR,deposit
1817,19/04/2026,IT8901,204.11,EUR,transfer
1818,18/05/2026,IT4567,-1428.17,EUR,transfer
1819,11/02/2026,IT3456,937.89,EUR,transfer
1820,17/01/2026,IT7890,-422.04,EUR,transfer
1821,21/03/2026,IT5678,-1802.27,EUR,withdrawal
1822,08/01/2026,IT8901,51.75,EUR,transfer
1823,01/02/2026,IT1234,4187.25,EUR,deposit
1824,21/03/2026,IT8901,2122.55,EUR,deposit
1825,08/04/2026,IT4567,-855.77,EUR,withdrawal
1826,07/02/2026,IT4567,-1460.64,EUR,withdrawal
1827,15/05/2026,IT7890,-1199.27,EUR,withdrawal
1828,24/03/2026,IT8901,1111.55,EUR,transfer
1829,08/03/2026,IT1234,-1602.11,EUR,withdrawal
1830,02/05/2026,IT4567,-1077.7,EUR,withdrawal
1831,04/03/2026,IT2345,2176.9,EUR,deposit
1832,21/01/2026,IT6789,1859.8,EUR,deposit
1833,03/04/2026,IT4567,4398.91,EUR,deposit
1834,05/02/2026,IT7890,-608.57,EUR,withdrawal
1835,02/03/2026,IT3456,-212.34,EUR,transfer
1836,04/04/2026,IT2345,1085.84,EUR,transfer
1837,29/03/2026,IT1234,2123.45,EUR,deposit
1838,04/04/2026,IT7890,786.62,EUR,deposit
1839,26/02/2026,IT5678,-1788.15,EUR,withdrawal
1840,31/03/2026,IT8901,-992.39,EUR,withdrawal
1841,01/01/1750,IT3456,-1074.18,EUR,withdrawal
1842,07/02/2026,IT5678,-276.04,EUR,withdrawal
1843,06/03/2026,IT1234,-1686.47,EUR,withdrawal
1844,22/03/2026,IT4567,4344.87,EUR,deposit
1845,10/05/2026,IT5678,-1819.71,EUR,withdrawal
1846,18/04/2026,IT4567,-1456.49,EUR,transfer
1847,13/03/2026,IT1234,-790.82,EUR,transfer
1848,29/01/2026,IT6789,3760.93,EUR,deposit
1849,07/05/2026,IT2345,-780.63,EUR,transfer
1850,16/03/2026,IT7890,-162.65,EUR,transfer
1851,19/01/2026,IT5678,4684.27,EUR,deposit
1852,03/04/2026,IT1234,2829.45,EUR,deposit
1853,01/01/1750,IT6789,1256.38,EUR,deposit
1854,22/05/2026,IT7890,1483.44,EUR,transfer
1855,21/03/2026,IT1234,4420.55,EUR,deposit
1856,18/03/2026,IT5678,3706.85,EUR,deposit
1857,14/05/2026,IT3456,-1120.36,EUR,withdrawal
1858,04/04/2026,IT5678,2385.36,EUR,deposit
1859,22/03/2026,IT2345,-485.31,EUR,transfer
1860,31/01/2026,IT7890,4332.44,EUR,deposit
1861,23/02/2026,IT1234,1144.77,EUR,deposit
1862,09/04/2026,IT2345,306.82,EUR,deposit
1863,01/01/2026,IT4567,2339.15,EUR,deposit
1864,15/05/2026,IT6789,1805.19,EUR,deposit
1865,22/04/2026,IT5678,2715.69,EUR,deposit
1866,05/01/2026,IT2345,1710.56,EUR,deposit
1867,20/02/2026,IT1234,2577.45,EUR,deposit
1868,23/04/2026,IT8901,-794.54,EUR,withdrawal
1869,09/04/2026,IT4567,-1094.98,EUR,withdrawal
1870,16/03/2026,IT7890,61.38,EUR,deposit
1871,23/03/2026,IT7890,1905.2,EUR,deposit
1872,04/02/2026,IT5678,1391.77,EUR,transfer
1873,10/04/2026,IT6789,4273.67,EUR,deposit
1874,05/01/2026,IT8901,835.48,EUR,transfer
1875,17/04/2026,IT4567,1197.15,EUR,transfer
1876,29/03/2026,IT2345,719.13,EUR,transfer
1877,05/05/2026,IT4567,4652.5,EUR,deposit
1878,25/04/2026,IT4567,117.29,EUR,deposit
1879,03/02/2026,IT2345,-963.59,EUR,transfer
1880,26/02/2026,IT8901,-566.97,EUR,transfer
1881,13/02/2026,IT4567,-411.93,EUR,withdrawal
1882,03/01/2026,IT2345,519.69,EUR,transfer
1883,07/04/2026,IT8901,-343.75,EUR,transfer
1884,02/04/2026,IT7890,1290.32,EUR,deposit
1885,30/01/2026,IT3456,-1345.63,EUR,transfer
1886,30/04/2026,IT8901,-973.75,EUR,transfer
1887,27/03/2026,IT3456,-258.17,EUR,withdrawal
1888,08/02/2026,IT2345,-175.75,EUR,transfer
1889,21/05/2026,IT8901,1037.09,EUR,transfer
1890,01/03/2026,IT2345,-693.83,EUR,withdrawal
1891,25/04/2026,IT4567,2522.59,EUR,deposit
1892,02/04/2026,IT8901,-888.15,EUR,withdrawal
1893,11/01/2026,IT8901,-1494.02,EUR,withdrawal
1894,25/03/2026,IT5678,448.97,EUR,transfer
1895,20/01/2026,IT1234,-645.48,EUR,transfer
1896,23/02/2026,IT1234,-368.56,EUR,withdrawal
1897,21/04/2026,IT4567,2353.45,EUR,deposit
1898,28/02/2026,IT6789,3904.31,EUR,deposit
1899,15/02/2026,IT6789,518.63,EUR,deposit
